datetime,epex_ct_kwh,t1_ct_kwh,t2_ct_kwh,t3_tib_ct_kwh,t3_oct_ct_kwh,t3_awa_ct_kwh,t4_ct_kwh,module3_grid_ct,grid_fee_ct,taxes_levies_ct,year,month,hour,dayofweek
2024-06-05 16:00:00,6.257,40.2,34.93483,37.49332999999999,34.93483,37.05898,32.80472999999999,7.46,11.4,11.7,2024,6,16,2
2024-06-05 17:00:00,8.043000000000001,40.2,37.06017,39.618669999999995,37.06017,39.18431999999999,42.64127,13.94,11.4,11.7,2024,6,17,2
2024-06-05 18:00:00,10.509,40.2,39.99470999999999,42.55320999999999,39.99470999999999,42.11885999999999,45.57581,13.94,11.4,11.7,2024,6,18,2
2024-06-05 19:00:00,12.697,40.2,42.59842999999999,45.156929999999996,42.59842999999999,44.722579999999994,48.17953,13.94,11.4,11.7,2024,6,19,2
2024-06-05 20:00:00,15.59,40.2,46.04109999999999,48.599599999999995,46.04109999999999,48.16524999999999,51.6222,13.94,11.4,11.7,2024,6,20,2
2024-06-05 21:00:00,15.802000000000001,40.2,46.29338,48.851879999999994,46.29338,48.41752999999999,44.16328,7.46,11.4,11.7,2024,6,21,2
2024-06-05 22:00:00,14.147,40.2,44.32393,46.88243,44.32393,46.44807999999999,42.19383,7.46,11.4,11.7,2024,6,22,2
2024-06-05 23:00:00,10.599,40.2,40.10180999999999,42.660309999999996,40.10180999999999,42.22595999999999,32.20021,2.61,11.4,11.7,2024,6,23,2
2024-06-06 00:00:00,9.324,40.2,38.584559999999996,41.14306,38.584559999999996,40.708709999999996,30.682959999999998,2.61,11.4,11.7,2024,6,0,3
2024-06-06 01:00:00,8.992,40.2,38.189479999999996,40.74798,38.189479999999996,40.31362999999999,30.287879999999998,2.61,11.4,11.7,2024,6,1,3
2024-06-06 02:00:00,8.586,40.2,37.70634,40.26484,37.70634,39.83049,29.80474,2.61,11.4,11.7,2024,6,2,3
2024-06-06 03:00:00,8.535,40.2,37.64565,40.204150000000006,37.64565,39.769800000000004,29.744049999999994,2.61,11.4,11.7,2024,6,3,3
2024-06-06 04:00:00,8.825,40.2,37.99075,40.54925,37.99075,40.1149,30.089149999999993,2.61,11.4,11.7,2024,6,4,3
2024-06-06 05:00:00,9.897,40.2,39.26643,41.824929999999995,39.26643,41.39057999999999,31.364829999999998,2.61,11.4,11.7,2024,6,5,3
2024-06-06 06:00:00,12.39,40.2,42.23309999999999,44.79159999999999,42.23309999999999,44.357249999999986,34.3315,2.61,11.4,11.7,2024,6,6,3
2024-06-06 07:00:00,12.792,40.2,42.711479999999995,45.26997999999999,42.711479999999995,44.83562999999999,40.581379999999996,7.46,11.4,11.7,2024,6,7,3
2024-06-06 08:00:00,9.683,40.2,39.01177,41.57027,39.01177,41.13592,36.88167,7.46,11.4,11.7,2024,6,8,3
2024-06-06 09:00:00,7.189,40.2,36.04391,38.60241,36.04391,38.16806,33.91381,7.46,11.4,11.7,2024,6,9,3
2024-06-06 10:00:00,5.779999999999999,40.2,34.3672,36.92569999999999,34.3672,36.49135,32.23709999999999,7.46,11.4,11.7,2024,6,10,3
2024-06-06 11:00:00,3.025,40.2,31.088749999999997,33.64725,31.088749999999997,33.2129,28.958649999999995,7.46,11.4,11.7,2024,6,11,3
2024-06-06 12:00:00,2.433,40.2,30.38427,32.942769999999996,30.38427,32.50842,28.25417,7.46,11.4,11.7,2024,6,12,3
2024-06-06 13:00:00,1.95,40.2,29.809499999999996,32.367999999999995,29.809499999999996,31.933649999999997,27.679399999999998,7.46,11.4,11.7,2024,6,13,3
2024-06-06 14:00:00,2.423,40.2,30.372369999999997,32.93087,30.372369999999997,32.49652,28.242269999999994,7.46,11.4,11.7,2024,6,14,3
2024-06-06 15:00:00,3.7649999999999997,40.2,31.969349999999995,34.527849999999994,31.969349999999995,34.0935,29.839249999999993,7.46,11.4,11.7,2024,6,15,3
2024-06-06 16:00:00,6.211,40.2,34.880089999999996,37.43859,34.880089999999996,37.004239999999996,32.74999,7.46,11.4,11.7,2024,6,16,3
2024-06-06 17:00:00,8.067,40.2,37.08873,39.64723,37.08873,39.21288,42.66982999999999,13.94,11.4,11.7,2024,6,17,3
2024-06-06 18:00:00,8.992,40.2,38.189479999999996,40.74798,38.189479999999996,40.31362999999999,43.77058,13.94,11.4,11.7,2024,6,18,3
2024-06-06 19:00:00,11.568999999999999,40.2,41.25610999999999,43.814609999999995,41.25610999999999,43.38025999999999,46.83721,13.94,11.4,11.7,2024,6,19,3
2024-06-06 20:00:00,16.398,40.2,47.00262,49.56112,47.00262,49.12677,52.58371999999999,13.94,11.4,11.7,2024,6,20,3
2024-06-06 21:00:00,16.772,40.2,47.44768,50.00617999999999,47.44768,49.57182999999999,45.31758,7.46,11.4,11.7,2024,6,21,3
2024-06-06 22:00:00,13.245,40.2,43.25055,45.80904999999999,43.25055,45.37469999999999,41.12045,7.46,11.4,11.7,2024,6,22,3
2024-06-06 23:00:00,10.439,40.2,39.91141,42.46991,39.91141,42.03556,32.009809999999995,2.61,11.4,11.7,2024,6,23,3
2024-06-07 00:00:00,10.1,40.2,39.508,42.0665,39.508,41.632149999999996,31.606399999999994,2.61,11.4,11.7,2024,6,0,4
2024-06-07 01:00:00,9.613,40.2,38.92846999999999,41.48696999999999,38.92846999999999,41.05261999999999,31.026869999999995,2.61,11.4,11.7,2024,6,1,4
2024-06-07 02:00:00,9.17,40.2,38.40129999999999,40.959799999999994,38.40129999999999,40.52544999999999,30.499699999999994,2.61,11.4,11.7,2024,6,2,4
2024-06-07 03:00:00,8.753,40.2,37.905069999999995,40.46357,37.905069999999995,40.029219999999995,30.003469999999997,2.61,11.4,11.7,2024,6,3,4
2024-06-07 04:00:00,8.425,40.2,37.51475,40.07325,37.51475,39.6389,29.613149999999997,2.61,11.4,11.7,2024,6,4,4
2024-06-07 05:00:00,9.190000000000001,40.2,38.42510000000001,40.9836,38.42510000000001,40.54925,30.5235,2.61,11.4,11.7,2024,6,5,4
2024-06-07 06:00:00,11.395,40.2,41.04905,43.60755,41.04905,43.1732,33.14744999999999,2.61,11.4,11.7,2024,6,6,4
2024-06-07 07:00:00,11.905,40.2,41.65594999999999,44.21444999999999,41.65594999999999,43.78009999999999,39.52584999999999,7.46,11.4,11.7,2024,6,7,4
2024-06-07 08:00:00,10.276,40.2,39.71744,42.275940000000006,39.71744,41.84159,37.58734,7.46,11.4,11.7,2024,6,8,4
2024-06-07 09:00:00,7.856,40.2,36.83764,39.39614,36.83764,38.96179,34.707539999999995,7.46,11.4,11.7,2024,6,9,4
2024-06-07 10:00:00,6.066,40.2,34.70754,37.26604,34.70754,36.83169,32.577439999999996,7.46,11.4,11.7,2024,6,10,4
2024-06-07 11:00:00,4.139,40.2,32.41441,34.97291,32.41441,34.53856,30.284309999999998,7.46,11.4,11.7,2024,6,11,4
2024-06-07 12:00:00,3.3909999999999996,40.2,31.524289999999997,34.082789999999996,31.524289999999997,33.64844,29.394189999999995,7.46,11.4,11.7,2024,6,12,4
2024-06-07 13:00:00,2.536,40.2,30.506839999999997,33.06534,30.506839999999997,32.63099,28.376739999999995,7.46,11.4,11.7,2024,6,13,4
2024-06-07 14:00:00,1.741,40.2,29.56079,32.11929,29.56079,31.68494,27.43069,7.46,11.4,11.7,2024,6,14,4
2024-06-07 15:00:00,1.308,40.2,29.04552,31.60402,29.04552,31.16967,26.915419999999997,7.46,11.4,11.7,2024,6,15,4
2024-06-07 16:00:00,2.557,40.2,30.53183,33.090329999999994,30.53183,32.65598,28.401729999999997,7.46,11.4,11.7,2024,6,16,4
2024-06-07 17:00:00,6.456,40.2,35.17164,37.73014,35.17164,37.29579,40.75274,13.94,11.4,11.7,2024,6,17,4
2024-06-07 18:00:00,8.520999999999999,40.2,37.628989999999995,40.18749,37.628989999999995,39.753139999999995,43.21009,13.94,11.4,11.7,2024,6,18,4
2024-06-07 19:00:00,12.858,40.2,42.79002,45.34851999999999,42.79002,44.91416999999999,48.371120000000005,13.94,11.4,11.7,2024,6,19,4
2024-06-07 20:00:00,15.475,40.2,45.904250000000005,48.46275,45.904250000000005,48.0284,51.48534999999999,13.94,11.4,11.7,2024,6,20,4
2024-06-07 21:00:00,15.385,40.2,45.797149999999995,48.35565,45.797149999999995,47.921299999999995,43.667049999999996,7.46,11.4,11.7,2024,6,21,4
2024-06-07 22:00:00,12.687999999999999,40.2,42.58772,45.14621999999999,42.58772,44.71186999999999,40.45762,7.46,11.4,11.7,2024,6,22,4
2024-06-07 23:00:00,9.745000000000001,40.2,39.08555,41.64404999999999,39.08555,41.20969999999999,31.183949999999996,2.61,11.4,11.7,2024,6,23,4
2024-06-08 00:00:00,9.836,40.2,39.19384,41.75234,39.19384,41.317989999999995,31.29224,2.61,11.4,11.7,2024,6,0,5
2024-06-08 01:00:00,9.004000000000001,40.2,38.203759999999996,40.76226,38.203759999999996,40.327909999999996,30.302159999999997,2.61,11.4,11.7,2024,6,1,5
2024-06-08 02:00:00,8.331,40.2,37.40289,39.96139,37.40289,39.52704,29.501289999999994,2.61,11.4,11.7,2024,6,2,5
2024-06-08 03:00:00,8.353,40.2,37.429069999999996,39.98757,37.429069999999996,39.553219999999996,29.527469999999994,2.61,11.4,11.7,2024,6,3,5
2024-06-08 04:00:00,7.964,40.2,36.966159999999995,39.52466,36.966159999999995,39.090309999999995,29.064559999999997,2.61,11.4,11.7,2024,6,4,5
2024-06-08 05:00:00,8.211,40.2,37.26009,39.81858999999999,37.26009,39.38423999999999,29.358489999999996,2.61,11.4,11.7,2024,6,5,5
2024-06-08 06:00:00,7.938,40.2,36.93522,39.49372,36.93522,39.05937,29.033619999999996,2.61,11.4,11.7,2024,6,6,5
2024-06-08 07:00:00,6.282,40.2,34.96458,37.52308,34.96458,37.08873,32.83448,7.46,11.4,11.7,2024,6,7,5
2024-06-08 08:00:00,4.220000000000001,40.2,32.510799999999996,35.0693,32.510799999999996,34.634949999999996,30.380699999999997,7.46,11.4,11.7,2024,6,8,5
2024-06-08 09:00:00,1.224,40.2,28.945559999999997,31.504059999999996,28.945559999999997,31.069709999999997,26.815459999999998,7.46,11.4,11.7,2024,6,9,5
2024-06-08 10:00:00,-0.013000000000000001,40.2,27.47353,30.032029999999995,27.47353,29.597679999999997,25.343429999999994,7.46,11.4,11.7,2024,6,10,5
2024-06-08 11:00:00,-0.227,40.2,27.218869999999995,29.777369999999994,27.218869999999995,29.343019999999996,25.088769999999997,7.46,11.4,11.7,2024,6,11,5
2024-06-08 12:00:00,-1.026,40.2,26.268059999999995,28.826559999999994,26.268059999999995,28.392209999999995,24.137959999999996,7.46,11.4,11.7,2024,6,12,5
2024-06-08 13:00:00,-2.37,40.2,24.668699999999998,27.227199999999996,24.668699999999998,26.792849999999998,22.538599999999995,7.46,11.4,11.7,2024,6,13,5
2024-06-08 14:00:00,-3.003,40.2,23.91543,26.47393,23.91543,26.03958,21.78533,7.46,11.4,11.7,2024,6,14,5
2024-06-08 15:00:00,-2.0620000000000003,40.2,25.03522,27.593719999999998,25.03522,27.15937,22.905119999999997,7.46,11.4,11.7,2024,6,15,5
2024-06-08 16:00:00,-0.825,40.2,26.507249999999996,29.065749999999994,26.507249999999996,28.631399999999996,24.377149999999997,7.46,11.4,11.7,2024,6,16,5
2024-06-08 17:00:00,0.001,40.2,27.49019,30.048689999999997,27.49019,29.61434,33.07129,13.94,11.4,11.7,2024,6,17,5
2024-06-08 18:00:00,4.491,40.2,32.83329,35.39179,32.83329,34.95744,38.41439,13.94,11.4,11.7,2024,6,18,5
2024-06-08 19:00:00,6.884,40.2,35.68096,38.23946,35.68096,37.80511,41.26206,13.94,11.4,11.7,2024,6,19,5
2024-06-08 20:00:00,9.931999999999999,40.2,39.30808,41.86657999999999,39.30808,41.43222999999999,44.889179999999996,13.94,11.4,11.7,2024,6,20,5
2024-06-08 21:00:00,9.301,40.2,38.55718999999999,41.115689999999994,38.55718999999999,40.68133999999999,36.42708999999999,7.46,11.4,11.7,2024,6,21,5
2024-06-08 22:00:00,10.0,40.2,39.38899999999999,41.94749999999999,39.38899999999999,41.51314999999999,37.2589,7.46,11.4,11.7,2024,6,22,5
2024-06-08 23:00:00,7.8790000000000004,40.2,36.86501,39.42350999999999,36.86501,38.98915999999999,28.963409999999996,2.61,11.4,11.7,2024,6,23,5
2024-06-09 00:00:00,7.428,40.2,36.32832,38.88681999999999,36.32832,38.45246999999999,28.426719999999996,2.61,11.4,11.7,2024,6,0,6
2024-06-09 01:00:00,6.359,40.2,35.05621,37.614709999999995,35.05621,37.18036,27.154609999999995,2.61,11.4,11.7,2024,6,1,6
2024-06-09 02:00:00,4.252000000000001,40.2,32.54888,35.10738,32.54888,34.67303,24.647279999999995,2.61,11.4,11.7,2024,6,2,6
2024-06-09 03:00:00,1.557,40.2,29.341829999999998,31.900329999999997,29.341829999999998,31.46598,21.44023,2.61,11.4,11.7,2024,6,3,6
2024-06-09 04:00:00,1.8190000000000002,40.2,29.65361,32.212109999999996,29.65361,31.77776,21.752009999999995,2.61,11.4,11.7,2024,6,4,6
2024-06-09 05:00:00,1.1560000000000001,40.2,28.864639999999998,31.423139999999997,28.864639999999998,30.988789999999998,20.96304,2.61,11.4,11.7,2024,6,5,6
2024-06-09 06:00:00,0.8400000000000001,40.2,28.488599999999995,31.047099999999993,28.488599999999995,30.612749999999995,20.586999999999996,2.61,11.4,11.7,2024,6,6,6
2024-06-09 07:00:00,0.22200000000000003,40.2,27.753179999999997,30.311679999999996,27.753179999999997,29.877329999999997,25.623079999999995,7.46,11.4,11.7,2024,6,7,6
2024-06-09 08:00:00,-0.008,40.2,27.47948,30.037979999999994,27.47948,29.60363,25.34938,7.46,11.4,11.7,2024,6,8,6
2024-06-09 09:00:00,-0.20099999999999998,40.2,27.24981,29.80831,27.24981,29.37396,25.119709999999998,7.46,11.4,11.7,2024,6,9,6
2024-06-09 10:00:00,-0.76,40.2,26.5846,29.143099999999997,26.5846,28.70875,24.454499999999996,7.46,11.4,11.7,2024,6,10,6
2024-06-09 11:00:00,-1.5,40.2,25.704,28.2625,25.704,27.82815,23.5739,7.46,11.4,11.7,2024,6,11,6
2024-06-09 12:00:00,-2.5,40.2,24.514,27.072499999999998,24.514,26.63815,22.383899999999997,7.46,11.4,11.7,2024,6,12,6
2024-06-09 13:00:00,-3.2689999999999997,40.2,23.598889999999997,26.157389999999996,23.598889999999997,25.723039999999997,21.46879,7.46,11.4,11.7,2024,6,13,6
2024-06-09 14:00:00,-3.714,40.2,23.069339999999997,25.627839999999996,23.069339999999997,25.193489999999997,20.939239999999998,7.46,11.4,11.7,2024,6,14,6
2024-06-09 15:00:00,-2.868,40.2,24.076079999999997,26.634579999999996,24.076079999999997,26.200229999999998,21.94598,7.46,11.4,11.7,2024,6,15,6
2024-06-09 16:00:00,-0.584,40.2,26.794039999999995,29.352539999999994,26.794039999999995,28.918189999999996,24.663939999999997,7.46,11.4,11.7,2024,6,16,6
2024-06-09 17:00:00,-0.05,40.2,27.429499999999994,29.987999999999992,27.429499999999994,29.553649999999994,33.01059999999999,13.94,11.4,11.7,2024,6,17,6
2024-06-09 18:00:00,4.276,40.2,32.577439999999996,35.13593999999999,32.577439999999996,34.701589999999996,38.15854,13.94,11.4,11.7,2024,6,18,6
2024-06-09 19:00:00,9.684999999999999,40.2,39.014149999999994,41.572649999999996,39.014149999999994,41.13829999999999,44.59525,13.94,11.4,11.7,2024,6,19,6
2024-06-09 20:00:00,11.586,40.2,41.27634,43.83484,41.27634,43.40048999999999,46.85744,13.94,11.4,11.7,2024,6,20,6
2024-06-09 21:00:00,11.123999999999999,40.2,40.72656,43.28506,40.72656,42.85071,38.59645999999999,7.46,11.4,11.7,2024,6,21,6
2024-06-09 22:00:00,10.842,40.2,40.39098,42.949479999999994,40.39098,42.51512999999999,38.26088,7.46,11.4,11.7,2024,6,22,6
2024-06-09 23:00:00,9.721,40.2,39.05699,41.615489999999994,39.05699,41.18113999999999,31.155389999999997,2.61,11.4,11.7,2024,6,23,6
2024-06-10 00:00:00,7.395999999999999,40.2,36.29024,38.84874,36.29024,38.41439,28.38863999999999,2.61,11.4,11.7,2024,6,0,0
2024-06-10 01:00:00,7.159000000000001,40.2,36.00821,38.56671,36.00821,38.13235999999999,28.10661,2.61,11.4,11.7,2024,6,1,0
2024-06-10 02:00:00,6.873,40.2,35.66787,38.226369999999996,35.66787,37.792019999999994,27.766269999999995,2.61,11.4,11.7,2024,6,2,0
2024-06-10 03:00:00,6.827,40.2,35.61313,38.17162999999999,35.61313,37.73728,27.711529999999996,2.61,11.4,11.7,2024,6,3,0
2024-06-10 04:00:00,6.9,40.2,35.699999999999996,38.2585,35.699999999999996,37.824149999999996,27.798399999999997,2.61,11.4,11.7,2024,6,4,0
2024-06-10 05:00:00,7.831999999999999,40.2,36.809079999999994,39.36758,36.809079999999994,38.933229999999995,28.907479999999993,2.61,11.4,11.7,2024,6,5,0
2024-06-10 06:00:00,11.74,40.2,41.4596,44.0181,41.4596,43.583749999999995,33.55799999999999,2.61,11.4,11.7,2024,6,6,0
2024-06-10 07:00:00,18.518,40.2,49.52541999999999,52.08391999999999,49.52541999999999,51.64956999999999,47.39531999999999,7.46,11.4,11.7,2024,6,7,0
2024-06-10 08:00:00,14.621,40.2,44.88799,47.44649,44.88799,47.012139999999995,42.757889999999996,7.46,11.4,11.7,2024,6,8,0
2024-06-10 09:00:00,10.725,40.2,40.25175,42.810249999999996,40.25175,42.375899999999994,38.121649999999995,7.46,11.4,11.7,2024,6,9,0
2024-06-10 10:00:00,8.946,40.2,38.13474,40.693239999999996,38.13474,40.258889999999994,36.004639999999995,7.46,11.4,11.7,2024,6,10,0
2024-06-10 11:00:00,8.504000000000001,40.2,37.608760000000004,40.167260000000006,37.608760000000004,39.732910000000004,35.47866,7.46,11.4,11.7,2024,6,11,0
2024-06-10 12:00:00,7.43,40.2,36.33069999999999,38.889199999999995,36.33069999999999,38.45484999999999,34.200599999999994,7.46,11.4,11.7,2024,6,12,0
2024-06-10 13:00:00,7.359,40.2,36.24621,38.80471,36.24621,38.37036,34.11610999999999,7.46,11.4,11.7,2024,6,13,0
2024-06-10 14:00:00,6.706999999999999,40.2,35.47033,38.02882999999999,35.47033,37.59448,33.34022999999999,7.46,11.4,11.7,2024,6,14,0
2024-06-10 15:00:00,6.587999999999999,40.2,35.32872,37.88721999999999,35.32872,37.45287,33.19861999999999,7.46,11.4,11.7,2024,6,15,0
2024-06-10 16:00:00,7.0,40.2,35.818999999999996,38.3775,35.818999999999996,37.943149999999996,33.6889,7.46,11.4,11.7,2024,6,16,0
2024-06-10 17:00:00,8.120000000000001,40.2,37.1518,39.710300000000004,37.1518,39.27595,42.7329,13.94,11.4,11.7,2024,6,17,0
2024-06-10 18:00:00,9.853,40.2,39.21407,41.77257,39.21407,41.33822,44.79516999999999,13.94,11.4,11.7,2024,6,18,0
2024-06-10 19:00:00,11.859,40.2,41.60121,44.15971,41.60121,43.725359999999995,47.182309999999994,13.94,11.4,11.7,2024,6,19,0
2024-06-10 20:00:00,12.445,40.2,42.29855,44.85705,42.29855,44.4227,47.87964999999999,13.94,11.4,11.7,2024,6,20,0
2024-06-10 21:00:00,11.331999999999999,40.2,40.97408,43.532579999999996,40.97408,43.098229999999994,38.843979999999995,7.46,11.4,11.7,2024,6,21,0
2024-06-10 22:00:00,9.841,40.2,39.19979,41.75829,39.19979,41.32394,37.069689999999994,7.46,11.4,11.7,2024,6,22,0
2024-06-10 23:00:00,7.776000000000001,40.2,36.74244,39.300940000000004,36.74244,38.86659,28.840839999999996,2.61,11.4,11.7,2024,6,23,0
2024-06-11 00:00:00,6.007,40.2,34.63733,37.195829999999994,34.63733,36.76148,26.735729999999997,2.61,11.4,11.7,2024,6,0,1
2024-06-11 01:00:00,5.696,40.2,34.26724,36.825739999999996,34.26724,36.39139,26.36564,2.61,11.4,11.7,2024,6,1,1
2024-06-11 02:00:00,6.295,40.2,34.98005,37.538549999999994,34.98005,37.1042,27.078449999999993,2.61,11.4,11.7,2024,6,2,1
2024-06-11 03:00:00,5.582,40.2,34.13158,36.690079999999995,34.13158,36.25573,26.229979999999998,2.61,11.4,11.7,2024,6,3,1
2024-06-11 04:00:00,6.006,40.2,34.63614,37.19463999999999,34.63614,36.76029,26.734539999999996,2.61,11.4,11.7,2024,6,4,1
2024-06-11 05:00:00,5.911,40.2,34.523089999999996,37.08159,34.523089999999996,36.64724,26.621489999999994,2.61,11.4,11.7,2024,6,5,1
2024-06-11 06:00:00,8.183,40.2,37.226769999999995,39.78527,37.226769999999995,39.350919999999995,29.325169999999996,2.61,11.4,11.7,2024,6,6,1
2024-06-11 07:00:00,10.026,40.2,39.419940000000004,41.97844,39.419940000000004,41.54409,37.28984,7.46,11.4,11.7,2024,6,7,1
2024-06-11 08:00:00,9.15,40.2,38.3775,40.936,38.3775,40.50164999999999,36.24739999999999,7.46,11.4,11.7,2024,6,8,1
2024-06-11 09:00:00,6.827,40.2,35.61313,38.17162999999999,35.61313,37.73728,33.48302999999999,7.46,11.4,11.7,2024,6,9,1
2024-06-11 10:00:00,4.992,40.2,33.42948,35.98797999999999,33.42948,35.55363,31.29938,7.46,11.4,11.7,2024,6,10,1
2024-06-11 11:00:00,3.213,40.2,31.312469999999998,33.87096999999999,31.312469999999998,33.43662,29.182369999999995,7.46,11.4,11.7,2024,6,11,1
2024-06-11 12:00:00,1.1119999999999999,40.2,28.812279999999998,31.370779999999996,28.812279999999998,30.936429999999998,26.682179999999995,7.46,11.4,11.7,2024,6,12,1
2024-06-11 13:00:00,0.076,40.2,27.57944,30.13794,27.57944,29.703590000000002,25.449339999999992,7.46,11.4,11.7,2024,6,13,1
2024-06-11 14:00:00,0.0,40.2,27.489,30.0475,27.489,29.61315,25.3589,7.46,11.4,11.7,2024,6,14,1
2024-06-11 15:00:00,0.003,40.2,27.49257,30.05107,27.49257,29.61672,25.36247,7.46,11.4,11.7,2024,6,15,1
2024-06-11 16:00:00,1.389,40.2,29.141909999999996,31.700409999999994,29.141909999999996,31.266059999999996,27.011809999999997,7.46,11.4,11.7,2024,6,16,1
2024-06-11 17:00:00,5.527,40.2,34.066129999999994,36.624629999999996,34.066129999999994,36.190279999999994,39.64723,13.94,11.4,11.7,2024,6,17,1
2024-06-11 18:00:00,7.165000000000001,40.2,36.01535,38.57385,36.01535,38.1395,41.59645,13.94,11.4,11.7,2024,6,18,1
2024-06-11 19:00:00,10.0,40.2,39.38899999999999,41.94749999999999,39.38899999999999,41.51314999999999,44.970099999999995,13.94,11.4,11.7,2024,6,19,1
2024-06-11 20:00:00,12.764,40.2,42.678160000000005,45.23666,42.678160000000005,44.80231,48.25925999999999,13.94,11.4,11.7,2024,6,20,1
2024-06-11 21:00:00,12.237,40.2,42.051030000000004,44.60953,42.051030000000004,44.17518,39.92092999999999,7.46,11.4,11.7,2024,6,21,1
2024-06-11 22:00:00,10.674,40.2,40.19106,42.749559999999995,40.19106,42.31520999999999,38.060959999999994,7.46,11.4,11.7,2024,6,22,1
2024-06-11 23:00:00,9.081999999999999,40.2,38.29658,40.85508,38.29658,40.42073,30.394979999999993,2.61,11.4,11.7,2024,6,23,1
2024-06-12 00:00:00,8.885,40.2,38.062149999999995,40.62065,38.062149999999995,40.186299999999996,30.160549999999997,2.61,11.4,11.7,2024,6,0,2
2024-06-12 01:00:00,8.535,40.2,37.64565,40.204150000000006,37.64565,39.769800000000004,29.744049999999994,2.61,11.4,11.7,2024,6,1,2
2024-06-12 02:00:00,8.029,40.2,37.04351,39.60201,37.04351,39.16766,29.141909999999996,2.61,11.4,11.7,2024,6,2,2
2024-06-12 03:00:00,8.211,40.2,37.26009,39.81858999999999,37.26009,39.38423999999999,29.358489999999996,2.61,11.4,11.7,2024,6,3,2
2024-06-12 04:00:00,8.611,40.2,37.73609,40.29459000000001,37.73609,39.86024,29.834489999999995,2.61,11.4,11.7,2024,6,4,2
2024-06-12 05:00:00,9.465,40.2,38.75234999999999,41.310849999999995,38.75234999999999,40.87649999999999,30.850749999999994,2.61,11.4,11.7,2024,6,5,2
2024-06-12 06:00:00,12.474,40.2,42.333059999999996,44.89155999999999,42.333059999999996,44.45720999999999,34.431459999999994,2.61,11.4,11.7,2024,6,6,2
2024-06-12 07:00:00,13.64,40.2,43.72059999999999,46.27909999999999,43.72059999999999,45.84474999999999,41.59049999999999,7.46,11.4,11.7,2024,6,7,2
2024-06-12 08:00:00,11.462,40.2,41.12877999999999,43.687279999999994,41.12877999999999,43.25292999999999,38.99867999999999,7.46,11.4,11.7,2024,6,8,2
2024-06-12 09:00:00,7.865,40.2,36.848349999999996,39.40685,36.848349999999996,38.9725,34.71825,7.46,11.4,11.7,2024,6,9,2
2024-06-12 10:00:00,6.419,40.2,35.12761,37.68610999999999,35.12761,37.25176,32.99751,7.46,11.4,11.7,2024,6,10,2
2024-06-12 11:00:00,5.8,40.2,34.391,36.94949999999999,34.391,36.51515,32.2609,7.46,11.4,11.7,2024,6,11,2
2024-06-12 12:00:00,4.2090000000000005,40.2,32.49771,35.05621,32.49771,34.62186,30.367609999999996,7.46,11.4,11.7,2024,6,12,2
2024-06-12 13:00:00,4.072,40.2,32.33468,34.89318,32.33468,34.45883,30.204579999999996,7.46,11.4,11.7,2024,6,13,2
2024-06-12 14:00:00,3.968,40.2,32.210919999999994,34.76942,32.210919999999994,34.335069999999995,30.080819999999996,7.46,11.4,11.7,2024,6,14,2
2024-06-12 15:00:00,4.534000000000001,40.2,32.88446,35.44296,32.88446,35.00861,30.754359999999995,7.46,11.4,11.7,2024,6,15,2
2024-06-12 16:00:00,6.3,40.2,34.986,37.54449999999999,34.986,37.11015,32.8559,7.46,11.4,11.7,2024,6,16,2
2024-06-12 17:00:00,8.120000000000001,40.2,37.1518,39.710300000000004,37.1518,39.27595,42.7329,13.94,11.4,11.7,2024,6,17,2
2024-06-12 18:00:00,9.995000000000001,40.2,39.38305,41.94154999999999,39.38305,41.50719999999999,44.964150000000004,13.94,11.4,11.7,2024,6,18,2
2024-06-12 19:00:00,13.569999999999999,40.2,43.6373,46.1958,43.6373,45.761449999999996,49.21839999999999,13.94,11.4,11.7,2024,6,19,2
2024-06-12 20:00:00,15.434000000000001,40.2,45.85546000000001,48.41396,45.85546000000001,47.97961,51.43655999999999,13.94,11.4,11.7,2024,6,20,2
2024-06-12 21:00:00,15.466,40.2,45.89354,48.45204,45.89354,48.017689999999995,43.763439999999996,7.46,11.4,11.7,2024,6,21,2
2024-06-12 22:00:00,13.088,40.2,43.06372,45.62222,43.06372,45.18787,40.93361999999999,7.46,11.4,11.7,2024,6,22,2
2024-06-12 23:00:00,10.706999999999999,40.2,40.23033,42.78883,40.23033,42.354479999999995,32.32872999999999,2.61,11.4,11.7,2024,6,23,2
2024-06-13 00:00:00,9.9,40.2,39.269999999999996,41.8285,39.269999999999996,41.394149999999996,31.368399999999998,2.61,11.4,11.7,2024,6,0,3
2024-06-13 01:00:00,9.326,40.2,38.58694,41.14544,38.58694,40.71109,30.685339999999997,2.61,11.4,11.7,2024,6,1,3
2024-06-13 02:00:00,8.419,40.2,37.50761,40.06611,37.50761,39.63176,29.606009999999998,2.61,11.4,11.7,2024,6,2,3
2024-06-13 03:00:00,8.520999999999999,40.2,37.628989999999995,40.18749,37.628989999999995,39.753139999999995,29.727389999999993,2.61,11.4,11.7,2024,6,3,3
2024-06-13 04:00:00,8.383,40.2,37.46477,40.023270000000004,37.46477,39.58892,29.563169999999996,2.61,11.4,11.7,2024,6,4,3
2024-06-13 05:00:00,9.895999999999999,40.2,39.26523999999999,41.823739999999994,39.26523999999999,41.38938999999999,31.363639999999993,2.61,11.4,11.7,2024,6,5,3
